,Country,City,Latitude,Longitude,elevation
2614,PRK,South Hamgyong,,,
1937,PRK,North Pyongan,,,
1820,PRK,Nampo,,,
2059,PRT,PORTALEGRE,39.2076447,-7.7215134,
491,PRT,CASTELO BRANCO,39.9767583,-7.4460599,
2060,PRT,PORTO,41.1502195,-8.6103497,
2907,PRT,VILA REAL,41.5229299,-7.5466312,
37,PRT,AVEIRO,40.640496,-8.6537841,
927,PRT,GUARDA,40.7046066,-7.1951392,
3111,PRT,ÃVORA,,,
2906,PRT,VIANA DO CASTELO,41.694867,-8.831088,
2359,PRT,SANTARÃM,,,
2361,PRT,SETÃBAL,,,
2908,PRT,VISEU,40.6574713,-7.9138664,
1439,PRT,LISBOA,38.7077507,-9.1365919,
1438,PRT,LEIRIA,39.7437902,-8.8071119,
263,PRT,BEJA,38.0154479,-7.8650368,
268,PRT,BRAGA,41.5510583,-8.4280045,
880,PRT,FARO,37.0162944,-7.935182,
2285,PRT,RegiÃ£o AutÃ³noma dos AÃ§ores,,,
2284,PRT,RegiÃ£o AutÃ³noma da Madeira,,,
269,PRT,BRAGANÃA,,,
495,PRT,COIMBRA,40.2111931,-8.4294632,
496,PRY,CONCEPCION,-23.1775,-57.1675,
36,PRY,ASUNCION,-25.2800459,-57.6343814,
2358,PRY,SAN PEDRO,-24.25,-56.5,
1565,PRY,MISIONES,-27.0,-57.0,
2058,PRY,PARAGUARI,-26.0,-57.166667,
266,PRY,BOQUERON,-22.6643064,-61.0015877,
30,PRY,ALTO PARAGUAY,-20.5,-59.166667,
486,PRY,CAAZAPA,-26.166667,-56.0,
485,PRY,CAAGUAZU,-25.333333,-55.833333,
1139,PRY,ITAPUA,-26.833333,-55.833333,
31,PRY,ALTO PARANA,-25.5,-54.833333,
32,PRY,AMAMBAY,-23.0,-56.0,
492,PRY,CENTRAL,-25.5,-57.5,
488,PRY,CANINDEYU,-24.25,-55.25,
2062,PRY,PRESIDENTE HAYES,-23.5,-58.833333,
926,PRY,GUAIRA,-25.75,-56.5,
498,PRY,CORDILLERA,-25.25,-57.0,
3118,PRY,ÑEEMBUCU,-27.0,-58.0,
108,QAT,Al Rayyan,24.9304741,50.9776888,
100,QAT,Al Khor and Al Thakhira,25.6837333,51.5031212,
111,QAT,Al Sheehaniya,25.3761439,51.2262392,
109,QAT,Al Shamal,26.0017139,51.2174082,
93,QAT,Al Daayen,25.509742,51.4422699,
786,QAT,Doha,25.2856329,51.5264162,
112,QAT,Al Wakra,25.1566623,51.6013212,
2876,QAT,Umm Slal,25.4647654,51.3383996,
1987,ROU,OLT,44.2923205,24.4663072,
1047,ROU,HARGHITA,46.6443061,25.6221919,
272,ROU,BUCURESTI,44.4361414,26.1027202,
1563,ROU,MARAMURES,47.6712547,24.1964613,
271,ROU,BRASOV,45.6525105,25.6105654,
267,ROU,BOTOSANI,47.8528263,26.759334,
487,ROU,CALARASI,44.1961646,27.3313233,
265,ROU,BISTRITA-NASAUD,47.1772548,24.5411592,
2905,ROU,VASLUI,46.496847,27.8036751,
29,ROU,ALBA,46.0159362,23.5468497,
1136,ROU,IALOMITA,44.5960761,27.2016368,
1138,ROU,ILFOV,44.5017074,26.2449077,
1137,ROU,IASI,47.1615598,27.5837814,
2698,ROU,TELEORMAN,44.0684876,25.191045,
2699,ROU,TIMIS,45.63984,21.2599292,
34,ROU,ARGES,44.9939764,24.8488685,
2700,ROU,TULCEA,45.177518,28.8016348,
2909,ROU,VRANCEA,45.7887089,26.883803,
270,ROU,BRAILA,45.2716092,27.9742932,
1564,ROU,MEHEDINTI,44.6034908,23.0580419,
1566,ROU,MURES,46.6064606,24.6246786,
1798,ROU,NEAMT,46.9910082,26.5134813,
705,ROU,DAMBOVITA,44.9224565,25.4819575,
33,ROU,ARAD,46.1753793,21.3196342,
1048,ROU,HUNEDOARA,45.7954068,22.945243,
923,ROU,GALATI,45.4338215,28.0549395,
706,ROU,DOLJ,44.2150123,23.669363,
925,ROU,GORJ,44.9611675,23.3256799,
2362,ROU,SIBIU,45.7973912,24.1519202,
264,ROU,BIHOR,46.9926899,22.192752,
2357,ROU,SALAJ,47.1561868,23.0191923,
2360,ROU,SATU MARE,47.7891763,22.8725598,
924,ROU,GIURGIU,43.8959058,25.9658111,
2904,ROU,VALCEA,45.0404536,24.1538719,
494,ROU,CLUJ,46.769379,23.5899542,
497,ROU,CONSTANTA,44.1767161,28.6507598,
2365,ROU,SUCEAVA,47.5326535,25.8345939,
499,ROU,COVASNA,45.8966793,26.0101806,
262,ROU,BACAU,46.4228703,26.7163991,
273,ROU,BUZAU,45.2692582,26.7748173,
490,ROU,CARAS-SEVERIN,45.1271344,22.0771445,
2061,ROU,PRAHOVA,45.1087546,26.0378349,
138,RUS,Altai Republic,50.7114101,86.8572186,
467,RUS,Buryatia,52.7182426,109.492143,
2868,RUS,Udmurtia,57.1961165,52.6959832,
2421,RUS,Sakhalin Oblast,49.7219665,143.448533,
2847,RUS,Tula Oblast,53.9570701,37.3690909,
1758,RUS,Moscow Oblast,55.5043158,38.0353929,
1971,RUS,Novgorod Oblast,58.2843833,32.5169757,
2970,RUS,Voronezh Oblast,50.9800393,40.1506507,
2875,RUS,Ulyanovsk Oblast,54.1463177,47.2324921,
2434,RUS,Samara Oblast,52.676757,50.5873689,
1935,RUS,North Ossetia?Alania,42.9920711,44.2636348,
3053,RUS,Yamalo-Nenets Autonomous Okrug,67.1471631,74.3415488,
448,RUS,Bryansk Oblast,52.8873315,33.415853,
1415,RUS,Kursk Oblast,51.6568453,36.4852695,
2752,RUS,Tatarstan,55.448217,50.4763591,
137,RUS,Altai Krai,52.6932243,82.6931424,
710,RUS,Dagestan,43.0,47.0,
1972,RUS,Novosibirsk Oblast,55.8204953,78.866158,
2855,RUS,Tuva,51.4017149,93.8582593,
1757,RUS,Moscow,55.625578,37.6063916,
2857,RUS,Tver Oblast,57.1134475,35.1744428,
2728,RUS,Tambov Oblast,52.9019574,41.3578918,
1486,RUS,Leningrad oblast,60.1853296,32.3925325,
2343,RUS,Rostov Oblast,47.6222451,40.7957942,
1783,RUS,Murmansk Oblast,68.0000418,33.9999151,
2858,RUS,Tyumen Oblast,58.8206488,70.3658837,
1511,RUS,Lipetsk Oblast,52.6935178,39.1122664,
2420,RUS,Sakha Republic,66.941626,129.642371,
2413,RUS,Saint Petersburg,59.9606739,30.1586551,
3060,RUS,Yaroslavl Oblast,57.7781976,39.0021095,
2966,RUS,Vologda Oblast,60.0391461,43.1215213,
2307,RUS,Republic of Mordovia,54.4419829,44.4661144,
3073,RUS,Zabaykalsky Krai,52.248521,115.956325,
2306,RUS,Republic of Karelia,62.6194031,33.4920267,
2965,RUS,Volgograd Oblast,49.6048339,44.2903582,
2963,RUS,Vladimir Oblast,56.0503336,40.6561633,
2354,RUS,Ryazan Oblast,54.4226732,40.5705246,
148,RUS,Amur Oblast,52.8032368,128.437295,
222,RUS,Astrakhan Oblast,47.1878186,47.608851,
2488,RUS,Saratov Oblast,51.6520555,46.8631952,
1283,RUS,Karachay-Cherkessia,43.7368326,41.7267991,
639,RUS,Chuvashia,55.4259922,47.0849429,
1379,RUS,Komi Republic,63.9881421,54.3326073,
1636,RUS,Mari El,56.5767504,47.8817512,
2033,RUS,Oryol Oblast,52.8392765,36.4251709,
1240,RUS,Kabardino-Balkaria,43.4428286,43.4204809,
1583,RUS,Magadan Oblast,63.5515028,154.014726,
2181,RUS,Primorsky Krai,45.0819456,134.726645,
2679,RUS,Sverdlovsk Oblast,58.6414755,61.8021546,
205,RUS,Arkhangelsk Oblast,63.5589686,43.1221646,
635,RUS,Chukotka Autonomous Okrug,66.0006475,169.4900869,
1256,RUS,Kaliningrad,54.7046485,20.4565666,
1316,RUS,Kemerovo Oblast,54.2353319,85.3785008,
1330,RUS,Khakassia,53.4399379,90.0664303,
1332,RUS,Khanty-Mansiysk Autonomous Okrug ? Ugra,61.8793428,68.6418156,
1212,RUS,Jewish Autonomous Oblast,48.5601613,132.2775662,
355,RUS,Belgorod Oblast,50.7080119,37.5837615,
2205,RUS,Pskov Oblast,57.5358729,28.8586826,
1187,RUS,Ivanovo Oblast,56.9167446,41.4352137,
1362,RUS,Kirov Oblast,58.563072,50.1824997,
1171,RUS,Irkutsk Oblast,56.6370122,104.719221,
60,RUS,Adygea,44.6939006,40.1520421,
1329,RUS,Khabarovsk Krai,51.6312684,136.121524,
602,RUS,Chelyabinsk Oblast,54.4223954,61.1865846,
2577,RUS,Smolensk Oblast,55.0343496,33.0192065,
2027,RUS,Orenburg Oblast,52.0269262,54.7276647,
1414,RUS,Kurgan Oblast,55.851964,63.7722525,
1400,RUS,Krasnoyarsk Krai,63.3233807,97.0979974,
2016,RUS,Omsk Oblast,56.0935263,73.5099936,
329,RUS,Bashkortostan,54.4747553,55.9784582,
2653,RUS,Stavropol Krai,44.8632577,43.4406913,
1844,RUS,Nenets Autonomous Okrug,67.6783253,57.0626853,
1259,RUS,Kalmykia,46.9017116,45.249161,
2108,RUS,Perm Krai,58.5951603,56.3159546,
1261,RUS,Kamchatka Krai,57.1914882,160.0383819,
2814,RUS,Tomsk Oblast,58.6124279,82.0475315,
1399,RUS,Krasnodar Krai,45.7684014,39.0261044,
601,RUS,Chechnya,43.4,45.7,
1389,RUS,Kostroma Oblast,58.424756,44.2533273,
1163,RUS,Ingushetia,43.1655309,44.979682,
1260,RUS,Kaluga Oblast,54.4382773,35.5272854,
2104,RUS,Penza Oblast,53.1655415,44.7879181,
1892,RUS,Nizhny Novgorod Oblast,55.4718033,44.0911594,
2639,RWA,Southern Province,-2.6272137,29.6063049,
1960,RWA,Northern Province,-1.5809699,29.9269776,
647,RWA,City of Kigali,,,
829,RWA,Eastern Province,-1.7415136,30.5404282,
1,SAU,'Asir Region,19.166667,43.166667,
102,SAU,Al Madinah Region,24.464952,39.6136808,
1205,SAU,Jazan Region,17.333333,42.666667,
119,SAU,Al-Qassim Region,26.1942235,43.4565711,
2332,SAU,Riyadh Region,23.333333,45.333333,
1954,SAU,Northern Borders Region,,,
89,SAU,Al Bahah Region,20.0137941,41.4656378,
97,SAU,Al Jawf Region,29.7673818,39.5629883,
1596,SAU,Makkah Region,21.6698063,41.4996029,
2705,SAU,Tabuk Region,24.7773786,46.7202972,
1086,SAU,Hayel Region,26.4872051,42.1222796,
1807,SAU,Najran Region,18.0,45.666667,
2611,SDN,South Darfur,11.0,25.0,
1334,SDN,Khartoum,15.5038301,32.5738979,
958,SDN,Gezira,14.6671537,33.222361,
951,SDN,Gedaref,14.040941,35.398832,
2622,SDN,South Kordofan,11.0,31.0,
3007,SDN,West Kordofan,11.7522803,28.2046026,
45,SDN,Abyei PCA,,,
562,SDN,Central Darfur,12.1296734,23.173625,
3002,SDN,West Darfur,13.5110052,22.7033427,
1921,SDN,North Darfur,15.8634242,25.8547433,
3031,SDN,White Nile,12.4999838,32.5000166,
817,SDN,East Darfur,11.2231983,26.5858041,
1933,SDN,North Kordofan,15.0,29.9999999,
399,SDN,Blue Nile,11.9566972,34.122894,
2516,SDN,Sennar,13.0,33.5,
2273,SDN,Red Sea,20.0,36.0,
1298,SDN,Kassala,15.452011,36.3770699,
2326,SDN,River Nile,18.3881943,33.7451255,
762,SEN,Diourbel,14.7844539,-16.0316451,
1377,SEN,Kolda,13.1291507,-14.4181474,
1313,SEN,Kedougou,12.5570752,-12.1855655,
1530,SEN,Louga,15.3966884,-15.6779283,
1662,SEN,Matam,15.2681436,-13.6991606,
2398,SEN,Saint Louis,16.0280445,-16.5048686,
3101,SEN,Ziguinchor,12.5634929,-16.2724609,
1279,SEN,Kaolack,14.138815,-16.076391,
2777,SEN,Thies,14.791461,-16.925605,
1244,SEN,Kaffrine,14.2485357,-15.2354792,
894,SEN,Fatick,13.9406041,-16.4024021,
713,SEN,Dakar,14.693425,-17.447938,
2727,SEN,Tambacounda,13.8686324,-13.3190328,
2510,SEN,Sedhiou,12.9102548,-15.5529839,
1800,SGP,NORTH-EAST REGION,22.278294,114.179578,
2980,SGP,WEST REGION,1.3212524,103.7695431,
1799,SGP,NORTH REGION,16.8381964,96.2328224,
493,SGP,CENTRAL REGION,1.2859333,103.8070165,
813,SGP,EAST REGION,14.5509508,121.1334512,
1599,SLB,Malaita,-8.9551687,160.9514413,
536,SLB,Capital Territory (Honiara),-9.431639,160.0105685,
2304,SLB,Rennell and Bellona,-12.1134266,160.3170523,
1595,SLB,Makira,-10.5198738,161.8230401,
1172,SLB,Isabel,-7.9999999,158.9999999,
626,SLB,Choiseul,-7.0091756,156.9239532,
1014,SLB,Guadalcanal,-9.5984209,160.1485117,
2765,SLB,Temotu,-10.8891322,166.231035,
3018,SLE,Western Area,8.3346033,-13.0656016,
2633,SLE,Southern,7.7099222,-12.0004178,
742,SLV,Departamento de La Unión,13.5326319,-87.902582,
747,SLV,Departamento de Sonsonate,13.7115105,-89.6605842,
739,SLV,Departamento de Chalatenango,14.1765311,-89.0932963,
738,SLV,Departamento de Cabañas,13.8832915,-88.7383096,
2457,SLV,San Vicente,13.5274936,-88.7396986,
743,SLV,Departamento de Morazán,13.7726176,-88.0951973,
744,SLV,Departamento de San Miguel,13.5393495,-88.2001893,
746,SLV,Departamento de Santa Ana,14.1145585,-89.5678141,
748,SLV,Departamento de Usulután,13.4324703,-88.5398358,
737,SLV,Departamento de Ahuachapán,13.8634993,-89.9273861,
745,SLV,Departamento de San Salvador,13.7702346,-89.1583572,
740,SLV,Departamento de Cuscatlán,13.8586903,-89.0632592,
741,SLV,Departamento de La Paz,13.4669767,-88.9850622,
1445,SLV,La Libertad,13.7449622,-89.3610819,
420,SMR,Borgo Maggiore,43.9411865,12.447422,
902,SMR,Fiorentino,43.9103157,12.4575556,
645,SMR,Città di San Marino,43.9363996,12.4466991,
48,SMR,Acquaviva,43.9464246,12.4191909,
788,SMR,Domagnano,43.9475027,12.4690616,
613,SMR,Chiesanuova,43.9053382,12.4220187,
2520,SMR,Serravalle,43.9699026,12.4802946,
883,SMR,Faetano,43.9269122,12.4974633,
1744,SMR,Montegiardino,43.9093574,12.4847155,
2805,SOM,Togdheer,9.1706823,45.5375166,
3035,SOM,Woqooyi Galbeed,9.5051825,44.0731432,
246,SOM,Awdal,10.6951152,43.4904963,
294,SOM,Bakool,3.9991789,43.9995531,
2460,SOM,Sanaag,10.4386899,47.5924085,
1099,SOM,Hiiraan,3.9999147,45.4999573,
1533,SOM,Lower Juba,-0.0001019,41.9999624,
1534,SOM,Lower Shebelle,1.8427539,44.5937239,
1976,SOM,Nugaal,8.16698,48.9978971,
1697,SOM,Middle Juba,1.4325937,42.6559939,
319,SOM,Bari,10.1903509,50.1298044,
1698,SOM,Middle Shebelle,3.0,46.0,
308,SOM,Banadir,-0.36493,42.5526,
935,SOM,Galgaduud,5.0,47.0,
340,SOM,Bay,2.9999946,43.500177,
2594,SOM,Sool,8.9604812,47.5857827,
1775,SOM,Mudug,6.6507279,48.3009945,
952,SOM,Gedo,3.0,42.0,
2092,SRB,Pcinja District,42.5325844,21.9123214,
1889,SRB,Nisava District,43.322852,21.925675,
435,SRB,Branicevo District,44.6199901,21.184288,
2999,SRB,West Backa District,45.7743162,19.1144783,
2607,SRB,South Banat District,44.7427222,20.9753744,
2671,SRB,Sumadija District,44.0202566,20.8241546,
3082,SRB,Zajecar District,43.9032952,22.2765824,
2162,SRB,Pomoravlje District,43.9333074,21.37117,
561,SRB,Central Banat District,45.3773752,20.3541387,
1378,SRB,Kolubara District,44.2711499,19.8887462,
2135,SRB,Pirot District,43.1569797,22.5867829,
2606,SRB,South Backa District,45.3129927,19.9056572,
2816,SRB,Toplica District,43.1370809,21.2730636,
1572,SRB,Macva District,44.7803421,19.6715171,
1751,SRB,Moravica District,43.8907523,20.3512555,
356,SRB,Belgrade,44.8178131,20.4568974,
3103,SRB,Zlatibor District,43.8550977,19.8434366,
2153,SRB,Podunavlje District,44.6646817,20.9270655,
1193,SRB,Jablanica District,42.9962552,21.9546559,
418,SRB,Bor District,44.0767542,22.1006947,
2265,SRB,Rasina District,43.5994902,21.3548386,
2266,SRB,Raska District,43.2867848,20.613766,
1915,SRB,North Banat District,45.9316361,20.0888577,
1914,SRB,North Backa District,45.2749101,19.8261284,
2683,SRB,Syrmia District,,,
827,SSD,Eastern Equatoria,5.283932,33.5912329,
565,SSD,Central Equatoria,5.0,31.5,
2883,SSD,Upper Nile,9.0,33.0,
2880,SSD,Unity,8.4582525,29.9560547,
2992,SSD,Warrap,7.9132689,28.9588141,
3022,SSD,Western Equatoria,5.5381215,29.1495118,
1468,SSD,Lakes,6.7526716,30.0948429,
3020,SSD,Western Bahr el Ghazal,8.5455555,25.2224504,
1953,SSD,Northern Bahr el Ghazal,9.0,27.0,
1225,SSD,Jonglei,8.0,32.0,
2204,STP,Príncipe Province,1.6103558,7.3992579,
2692,STP,São Tomé Province,,,
1875,SUR,Nickerie,5.7183925,-56.8775105,
666,SUR,Commewijne,5.8401198,-54.9244431,
2989,SUR,Wanica,5.9068334,-55.2718431,
679,SUR,Coronie,5.7468563,-56.2455162,
445,SUR,Brokopondo,4.8824813,-55.0725748,
2487,SUR,Saramacca,5.7870805,-55.6064574,
2077,SUR,Paramaribo,5.8241764,-55.1662813,
1641,SUR,Marowijne,5.7083272,-54.35369,
2564,SUR,Sipaliwini,3.6815086,-55.961246,
2280,SVK,Region of Nitra,48.222746,18.3439907,
2278,SVK,Region of Bratislava,48.3304055,17.1794402,
2281,SVK,Region of Pre?ov,,,
2277,SVK,Region of Banská Bystrica,48.5004495,19.4196737,
2276,SVK,Region of ?ilina,,,
2282,SVK,Region of Tren?ín,,,
2283,SVK,Region of Trnava,48.3186445,17.6484417,
2279,SVK,Region of Ko?ice,,,
3080,SVN,Zahodna Slovenija,45.9742233,14.2901658,
2973,SVN,Vzhodna,46.3871683,13.8484845,
1060,SWE,Hallands län,56.9608104,12.8547066,
2656,SWE,Stockholms län,59.3954053,18.6652695,
715,SWE,Dalarnas län,61.0603779,14.2151224,
991,SWE,Gotlands län,57.6480017,18.5952952,
1402,SWE,Kronobergs län,56.8006781,14.411161,
2978,SWE,Västra Götalands län,58.2158502,12.6518208,
1258,SWE,Kalmar län,57.0278424,16.575102,
397,SWE,Blekinge län,56.1240123,15.4022088,
2974,SWE,Värmlands län,59.8907917,13.2949215,
2976,SWE,Västernorrlands län,63.0478258,18.1014438,
1041,SWE,Gävleborgs län,61.2682236,16.688925,
1235,SWE,Jönköpings län,57.535426,14.6411816,
3121,SWE,Östergötlands län,58.365025,16.0447142,
3120,SWE,Örebro län,59.3784871,14.988292,
2887,SWE,Uppsala län,60.1451691,17.623618,
1909,SWE,Norrbottens län,66.9812104,19.9991639,
2696,SWE,Södermanlands län,58.9649215,16.7294012,
2977,SWE,Västmanlands län,59.6965639,16.1846154,
2975,SWE,Västerbottens län,64.7282044,18.5534514,
2573,SWE,Skåne län,55.8479416,13.6337117,
1232,SWE,Jämtlands län,63.3465856,14.1237511,
1629,SWZ,Manzini,-26.4976444,31.3750815,
1097,SWZ,Hhohho,-26.0988012,31.3630822,
2537,SWZ,Shiselweni,-27.036022,31.3321298,
1543,SWZ,Lubombo,-26.55452,31.8619116,
177,SYC,Anse Etoil,,,
1441,SYC,La Digue a,,,
237,SYC,Au Cap,-4.7111834,55.5123095,
178,SYC,Anse Royal,-4.7396985,55.5177695,
1490,SYC,Les Mamell,,,
176,SYC,Anse Boile,,,
175,SYC,Anse Aux P,,,
348,SYC,Beau Vallo,,,
352,SYC,Bel Air,-4.6367343,55.4468559,
353,SYC,Bel Ombre,-4.6193716,55.4112979,
2156,SYC,Pointe La,-4.6748968,55.5179091,
2164,SYC,Port Glaud,-4.66406,55.4177606,
1450,SYC,La RiviÃ¨re,,,
2138,SYC,Plaisance,-4.6499484,55.4603157,
1738,SYC,Mont Fleur,,,
289,SYC,Baie Saint,-4.3378994,55.758113,
979,SYC,Glacis,-4.583654,55.4345526,
996,SYC,Grand Anse,-4.5991784,55.5071281,
288,SYC,Baie Lazar,,,
2720,SYC,Takamaka,-4.7845614,55.5121364,
1004,SYC,Grand'Anse,-4.5991784,55.5071281,
545,SYC,Cascade,-4.6691243,55.4972693,
2397,SYC,Saint Loui,,,
2336,SYC,Roche CaÃ¯m,,,
1737,SYC,Mont Buxto,,,
2055,SYC,Outer Isla,,,
128,SYR,Aleppo,36.19924,37.1637253,
116,SYR,Al-Hasakeh,,,
1111,SYR,Homs,34.7333334,36.7166667,
2744,SYR,Tartous,34.8936225,35.885167,
1479,SYR,Lattakia,35.5200185,35.7781044,
2246,SYR,Quneitra,33.0537759,35.9047094,
215,SYR,As-Sweida,32.77055,36.8776335,
716,SYR,Damascus,33.5130695,36.3095814,
720,SYR,Dar'a,32.6227776,36.1067639,
191,SYR,Ar-Raqqa,35.949678,39.0089212,
1146,SYR,Idleb,35.8595974,36.5713701,
727,SYR,Deir-ez-Zor,35.3333335,40.1499999,
2348,SYR,Rural Damascus,33.5413481,36.3191031,
1061,SYR,Hama,35.1343368,36.7496276,
1520,TCD,Logone Oriental,8.2047152,16.470181,
1795,TCD,N'Djamena Region,8.2128,17.2543833,
1037,TCD,Guéra,11.6753817,18.4910031,
2425,TCD,Salamat,10.7575596,20.6934116,
2731,TCD,Tandjilé,9.5713051,16.5294956,
1673,TCD,Mayo-Kebbi Ouest,9.2640383,14.7151598,
2047,TCD,Ouaddaï,13.4613569,21.288445,
2981,TCD,Wadi Fira,15.0191449,21.467319,
1054,TCD,Hadjer-Lamis,12.6903906,16.3352648,
2786,TCD,Tibesti,21.2438074,17.7531767,
598,TCD,Chari-Baguirmi,11.3345348,16.2884311,
287,TCD,Bahr el Gazel,14.4682468,16.9416836,
1272,TCD,Kanem,15.2264398,15.3151191,
1672,TCD,Mayo-Kebbi Est,10.126618,15.818345,
1519,TCD,Logone Occidental,8.7795637,15.9126749,
1763,TCD,Moyen-Chari,9.4407768,18.8160927,
1615,TCD,Mandoul,8.72751,17.5841771,
858,TCD,Ennedi-Ouest,18.1636803,21.5082709,
857,TCD,Ennedi-Est,17.6219737,23.3133676,
422,TCD,Borkou,17.2658129,18.3695288,
2553,TCD,Sila,12.11786,21.4458848,
1457,TCD,Lac,13.5820827,14.3788329,
332,TCD,Batha,13.8367731,18.9649806,
1638,TGO,Maritime Region,6.5175177,1.2045805,
575,TGO,Centrale Region,8.607113,1.0458554,
2499,TGO,Savanes Region,10.511559,0.4653751,
1281,TGO,Kara Region,9.541111,0.7876018,
2143,TGO,Plateaux Region,7.450501,1.0892702,
2673,THA,Suphan Buri Province,14.6777,100.0350785,
2674,THA,Surat Thani Province,9.4674663,98.830042,
2173,THA,Prachin Buri Province,14.1542055,101.5547823,
1255,THA,Kalasin,16.434034,103.5059403,
608,THA,Chiang Rai Province,19.7589517,99.6734592,
607,THA,Chiang Mai Province,18.6951714,98.4462684,
1341,THA,Khon Kaen Province,16.6022387,102.6352933,
2670,THA,Sukhothai Province,17.1446985,99.4375845,
2675,THA,Surin Province,15.0610142,103.7613123,
464,THA,Buri Ram Province,14.6107101,102.6453162,
3061,THA,Yasothon Province,16.0282186,104.2748479,
2174,THA,Prachuap Khiri Khan Province,12.0432669,99.7487235,
1269,THA,Kanchanaburi Province,14.44019,99.2676727,
588,THA,Chachoengsao Province,13.6093192,101.5467201,
2719,THA,Tak Province,17.1053568,98.9953943,
2126,THA,Phuket Province,7.9366015,98.3529292,
2125,THA,Phrae Province,18.2930601,100.0886757,
592,THA,Chai Nat Province,15.1453182,99.9010244,
1262,THA,Kamphaeng Phet Province,16.4183581,99.6111616,
2124,THA,Phra Nakhon Si Ayutthaya Province,14.3189468,100.5111681,
593,THA,Chaiyaphum Province,16.2720349,101.7153824,
2120,THA,Phitsanulok Province,16.9779975,100.3848239,
597,THA,Chanthaburi Province,12.9081033,102.0159145,
2119,THA,Phichit Province,16.4551073,100.1924695,
1471,THA,Lampang Province,18.6799728,99.7332501,
2117,THA,Phetchabun Province,16.3293171,100.9552749,
2116,THA,Phayao Province,19.341673,100.1854539,
452,THA,Bueng Kan Province,18.2329562,103.8267114,
1396,THA,Krabi Province,8.1111653,99.1097298,
2115,THA,Phatthalung Province,7.543525,99.9971582,
2114,THA,Phangnga Province,8.6423508,98.2518775,
1472,THA,Lamphun Province,18.2661422,98.96749,
3049,THA,Yala Province,6.3344846,101.1409694,
2118,THA,Phetchaburi Province,13.0692869,99.6044376,
1587,THA,Maha Sarakham Province,15.9041448,103.0840638,
1516,THA,Loei Province,17.3158563,101.4638277,
1831,THA,Narathiwat Province,6.3210758,101.5972971,
1823,THA,Nan Province,18.7544594,100.624804,
2339,THA,Roi Et Province,15.7486448,103.7013017,
2829,THA,Trat Province,12.2593544,102.4268871,
146,THA,Amnat Charoen Province,15.9949473,104.7328575,
2366,THA,Sa Kaeo Province,13.7686129,102.1345352,
2892,THA,Uthai Thani Province,15.3912084,99.4560531,
1814,THA,Nakhon Si Thammarat Province,8.6772337,99.7309635,
2494,THA,Satun Province,7.0366682,99.9615397,
1813,THA,Nakhon Sawan Province,15.7054772,99.9288481,
310,THA,Bangkok,13.7524938,100.4935089,
1812,THA,Nakhon Ratchasima Province,15.2241917,101.9313754,
2486,THA,Saraburi Province,14.6240563,100.8601022,
1810,THA,Nakhon Pathom Province,13.8918425,100.0165659,
1809,THA,Nakhon Nayok Province,14.1494474,101.2177459,
2422,THA,Sakon Nakhon Province,17.1904453,103.9730898,
1777,THA,Mukdahan Province,16.6972385,104.3470293,
2866,THA,Ubon Ratchathani Province,15.1879684,105.3269544,
2869,THA,Udon Thani Province,17.5211917,102.6680012,
2442,THA,Samut Prakan Province,13.6531651,100.8182578,
2443,THA,Samut Sakhon Province,13.5708192,100.2585874,
2444,THA,Samut Songkhram Province,13.3576862,99.9619685,
1811,THA,Nakhon Phanom Province,17.1990989,104.6089459,
2541,THA,Si Sa Ket Province,14.9222,104.4439596,
2823,THA,Trang Province,7.5892935,99.5032004,
2085,THA,Pattani Province,6.6997443,101.3989917,
1895,THA,Nong Khai Province,17.9301421,102.4649809,
1894,THA,Nong Bua Lam Phu Province,17.3521009,102.2074566,
1579,THA,Mae Hong Son Province,19.3927456,98.2031112,
2591,THA,Songkhla Province,6.8790221,100.5498542,
1525,THA,Lopburi Province,15.026458,100.8089178,
2897,THA,Uttaradit Province,17.625163,100.4029452,
1896,THA,Nonthaburi Province,13.8610918,100.3456772,
2084,THA,Pathum Thani Province,14.048667,100.5640405,
2560,THA,Sing Buri Province,14.9936716,100.3602963,
166,THA,Ang Thong Province,14.6495224,100.3170382,
2262,THA,Ranong Province,10.0469546,98.6870133,
2270,THA,Rayong Province,12.7943716,101.3705344,
2268,THA,Ratchaburi Province,13.6317897,99.3558216,
636,THA,Chumphon Province,10.3782724,99.0077685,
628,THA,Chon Buri Province,13.1857117,101.1210777,
774,TJK,Districts of Republican Subordination,38.9723675,70.0883715,
2669,TJK,Sughd Region,40.5244768,69.9577679,
989,TJK,Gorno-Badakhshan Autonomous Region,38.3492457,72.9988168,
1335,TJK,Khatlon Region,37.8804734,69.2636923,
806,TJK,Dushanbe,38.5856814,68.760331,
68,TKM,Ahai,,,
722,TKM,Dasoguz,41.83358,59.9590079,
1483,TKM,Lebap,39.0810365,62.8538632,
297,TKM,Balkan,39.9353714,54.9120055,
1647,TKM,Mary,37.5940358,61.8397935,
402,TLS,Bobonaro,-8.974555,125.2306505,
862,TLS,Ermera,-8.8171153,125.3830283,
72,TLS,Aileu,-8.7049799,125.6625518,
1610,TLS,Manatuto,-8.76725,125.9340661,
337,TLS,Baucau,-8.4650462,126.4585621,
1626,TLS,Manufahi,-8.96666,125.7810921,
1480,TLS,Lautém,-8.5409523,126.95777,
1998,TLS,Oecusse,-9.3355509,124.2323286,
686,TLS,Cova Lima,-9.2352985,125.2329359,
